word,count
地震,2
严重,2
斗争,2
三年,2
经过,2
不可,2
依法行政,2
问责,2
坚持不懈,2
自身,2
过去,2
成绩,2
胡锦涛,2
同志,2
总书记,2
党中央,2
结果,2
努力奋斗,2
同胞,2
关心,2
各国,2
清醒,2
认识,2
依然,2
产业结构,2
薄弱,2
并存,2
障碍,2
增加值,2
试验,2
群众反映,2
医疗,2
部分,2
拆迁,2
食品安全,2
前进,2
协调性,2
市场机制,2
多一些,2
还是,2
出现,2
不断完善,2
激发,2
同时,2
手段,2
全球化,2
树立,2
做到,2
措施,2
破除,2
公平正义,2
起来,2
长治久安,2
关于,2
第十二个,2
编制,2
攻坚,2
深刻,2
变革,2
发展中国家,2
新兴,2
有利条件,2
改变,2
市场化,2
潜力,2
巨大,2
充裕,2
整体,2
判断,2
高举,2
思想,2
打下,2
7%,2
短期,2
布局,2
良性,2
优先发展,2
跨越,2
未来,2
造就,2
管理体制,2
法律,2
节约,2
16%,2
8%,2
森林,2
切实加强,2
防洪,2
劳动者,2
努力实现,2
居民收入,2
扶贫,2
医疗保障,2
参保,2
重视,2
要素,2
市场竞争,2
有利于,2
多元,2
审慎,2
金融体系,2
资源性,2
产品价格,2
能够,2
灵活,2
竞争,2
广泛,2
执行,2
相互,2
集中,2
惩治,2
开局,2
国际收支,2
复苏,2
发达,2
经济体,2
失业率,2
债务,2
危机,2
隐患,2
推行,2
大宗,2
波动,2
保护主义,2
因素,2
4%,2
宏观经济,2
有效性,2
稳定物价,2
赤字,2
财政支出,2
严格控制,2
征管,2
审计,2
货币,2
框架,2
工具,2
贷款,2
物价,2
当前,2
势头,2
时机,2
供应,2
负责制,2
菜篮子,2
流通,2
市场秩序,2
五是,2
宽带,2
网络,2
商业,2
整顿,2
深入开展,2
认真落实,2
市场准入,2
放宽,2
严格执行,2
准入,2
油料,2
创建,2
50,2
公斤,2
职业技能,2
农田水利,2
地质灾害,2
农村土地,2
生产能力,2
增量,2
投向,2
土地,2
奖励,2
草原,2
探索,2
奖补,2
这是,2
品牌,2
产品质量,2
附加值,2
退出,2
应用,2
新能源,2
高端,2
生产性,2
利用效率,2
传统,2
便捷,2
全面落实,2
举措,2
先行,2
先试,2
他们,2
公共卫生,2
推广,2
建筑节能,2
预警,2
学前教育,2
公办,2
配置,2
中小学生,2
培养,2
孩子,2
创新型,2
监察,2
一项,2
紧迫,2
分享,2
集体企业,2
机关,2
孤儿,2
财政预算,2
符合条件,2
税收政策,2
人民政府,2
药物,2
新农,2
妇女,2
认真,2
外资,2
医生,2
合理流动,2
公益性,2
职能,2
评估,2
调解,2
突发事件,2
传承,2
成为,2
中华文化,2
国有资本,2
境外,2
清理,2
处置,2
交易,2
反对,2
干部,2
公务用车,2
少数民族,2
贯彻,2
独特,2
履行,2
治军,2
内地,2
增进,2
第十一届,1
全国人民代表大会,1
第四次,1
总理,1
温家宝,1
现在,1
全国政协,1
委员,1
中极,1
中国共产党,1
团结,1
带领,1
历史性,1
效应,1
胜利,1
迈上,1
台阶,1
39.8,1
11.2%,1
财政收入,1
3.16,1
8.31,1
载人,1
航天,1
探月,1
超级计算机,1
前沿,1
重大突破,1
重大成就,1
明显改善,1
全面进步,1
5771,1
9.7%,1
8.9%,1
关键环节,1
2.97,1
万亿美元,1
开放型,1
国际事务,1
全方位,1
成功,1
北京,1
奥运会,1
上海,1
世博会,1
梦想,1
辉煌成就,1
显示,1
优越性,1
展现,1
极大,1
自信心,1
自豪感,1
向心力,1
必将,1
征程,1
奋勇前进,1
牢牢,1
掌握,1
主动权,1
前期,1
过大,1
苗头,1
趋势性,1
局部性,1
全局性,1
近两年,1
罕见,1
沉着,1
科学决策,1
果断,1
一揽子,1
大幅度提高,1
1.18,1
安居工程,1
43.7%,1
15.3%,1
23.6%,1
14.8%,1
带动,1
外需,1
缺口,1
短时间,1
下滑,1
回升,1
长远,1
奠定,1
坚实基础,1
增幅,1
23%,1
彻底,1
取消,1
农业税,1
结束,1
种田,1
交税,1
每年,1
农民负担,1
1335,1
种粮,1
1226,1
稻谷,1
25%,1
科技进步,1
粮食产量,1
屡创,1
新高,1
54641,1
万吨,1
增产,1
5919,1
集体,1
林权,1
农场管理,1
推开,1
7356,1
大中型,1
2.15,1
饮水,1
日子,1
越过,1
迅速,1
成长,1
知识,1
技术创新,1
核心技术,1
科研成果,1
产业化,1
2.5,1
铁路,1
新线,1
1.6,1
公路,1
63.9,1
高速公路,1
3.3,1
改扩建,1
机场,1
33,1
堤防,1
1.7,1
综合性,1
方案,1
发电,1
装机容量,1
亿千瓦,1
9601,1
核电,1
384,1
关停,1
火电,1
机组,1
7210,1
淘汰,1
煤炭,1
钢铁,1
水泥,1
焦炭,1
造林,1
2529,1
万公顷,1
水土流失,1
万平方公里,1
三废,1
19.1%,1
化学,1
需氧量,1
二氧化硫,1
排放量,1
12.45%,1
14.29%,1
四省,1
藏区,1
新举措,1
指标,1
平均水平,1
趋于,1
缩小,1
各具特色,1
税费,1
外资企业,1
税制,1
大型,1
信用社,1
上市公司,1
股权,1
创业板,1
股指,1
期货,1
融券,1
债券市场,1
稳步发展,1
保险业,1
结算,1
公司制,1
邮政,1
广度,1
15.9%,1
6.4%,1
2200,1
承包,1
劳务,1
营业额,1
3352,1
积极参与,1
经贸合作,1
援助,1
吸收,1
经验,1
大大提高,1
围绕,1
谋发展,1
职业培训,1
退役军人,1
安置工作,1
合同法,1
促进法,1
普遍提高,1
突破性,1
跨省,1
接续,1
办法,1
24%,1
合作医疗,1
12.67,1
保障制度,1
社会福利,1
优抚,1
安置,1
慈善,1
新进展,1
积累,1
7810,1
5800,1
多亿元,1
1100,1
新房,1
持之以恒,1
老有所养,1
病有所医,1
有所,1
22.4%,1
全面实现,1
所有,1
适龄儿童,1
花钱,1
有学上,1
教师,1
绩效,1
工资制度,1
财政投入,1
2006,1
18,1
306,1
普通高中,1
资助,1
2130,1
万名,1
1200,1
多万名,1
寄宿生,1
中小学,1
危房改造,1
高等教育,1
6197,1
22.7%,1
重大成果,1
专项资金,1
2.3,1
万所,1
卫生院,1
500,1
中医院,1
2400,1
服务中心,1
人口规划,1
顺利实现,1
蓬勃发展,1
体育设施,1
蔚然成风,1
五五,1
普法,1
抗击,1
自然灾害,1
重大胜利,1
玉树,1
舟曲,1
泥石流,1
灾难,1
洗礼,1
成熟,1
自信,1
坚强,1
百折不挠,1
自强不息,1
政府职能,1
全面完成,1
法治,1
服务型,1
政务,1
一步一个脚印,1
过来,1
理由,1
为此,1
感到,1
自豪,1
来之不易,1
总揽全局,1
全党全国,1
这里,1
民主党派,1
人民团体,1
各界人士,1
香港特别行政区,1
澳门特别行政区,1
台湾同胞,1
海外侨胞,1
朋友,1
约束,1
失衡,1
较大,1
不合理,1
优质,1
不足,1
分布,1
不均,1
征地,1
引发,1
增多,1
比较突出,1
腐败现象,1
高度负责,1
艰苦,1
细致,1
人民满意,1
加深,1
几个,1
体会,1
严峻,1
成就,1
初级阶段,1
以人为本,1
出发点,1
落脚点,1
共同富裕,1
统筹兼顾,1
节约资源,1
保护环境,1
全面性,1
可持续性,1
有机,1
不可或缺,1
组成部分,1
相机,1
抉择,1
及时,1
纠正,1
扭曲,1
失灵,1
起落,1
实践证明,1
完全正确,1
资源配置,1
基础性,1
联系,1
日益,1
紧密,1
依存,1
眼光,1
战略思维,1
善于,1
国际形势,1
两种,1
内外,1
兼顾,1
动力,1
强盛,1
幸福,1
必由之路,1
贯穿,1
全过程,1
决心,1
勇气,1
科学性,1
从根本上,1
最大,1
限度,1
解放,1
正确处理,1
结合点,1
速度,1
承受,1
安居乐业,1
安宁,1
根据,1
中共中央,1
建议,1
草案,1
提交,1
关键时期,1
多极化,1
潮流,1
深远,1
加快调整,1
孕育,1
整体实力,1
步入,1
上升期,1
国际化,1
市场需求,1
素质,1
日益完善,1
明显增强,1
保持稳定,1
国内形势,1
可以,1
大有作为,1
机遇期,1
伟大旗帜,1
邓小平理论,1
三个代表,1
贯彻落实,1
发展观,1
顺应,1
期待,1
主题,1
具有,1
决定性,1
意义,1
新台阶,1
今后,1
计算,1
2015,1
55,1
结合,1
挖掘,1
内需,1
拉动,1
城镇化率,1
47.5%,1
51.5%,1
城市化,1
形态,1
夯实,1
现代农业,1
均等化,1
一二三,1
引领,1
科学技术,1
2.2%,1
科技成果,1
转化,1
需要,1
人才培养,1
规模宏大,1
高素质,1
人才队伍,1
人人,1
享有,1
充满活力,1
化石,1
一次能源,1
11.4%,1
二氧化碳,1
17%,1
污染物,1
蓄积量,1
亿立方米,1
覆盖率,1
21.66%,1
水利,1
大江,1
大河,1
支流,1
湖泊,1
农田灌溉,1
水资源,1
就业机会,1
按劳分配,1
分配制度,1
劳动生产率,1
国民收入,1
初次,1
贫困人口,1
三项,1
70%,1
20%,1
基本国策,1
寿命,1
74.5,1
顶层,1
设计,1
总体规划,1
民主,1
法制,1
上层建筑,1
经济基础,1
同等,1
受到,1
金融体制,1
可控,1
反映,1
供求关系,1
稀缺,1
损害,1
积极主动,1
新格局,1
不断加强,1
赋予,1
负责,1
谋利益,1
事务,1
依法治国,1
方略,1
群众利益,1
民主决策,1
运行机制,1
行使,1
过分,1
得不到,1
腐败,1
民主权利,1
总之,1
更大,1
对于,1
至关重要,1
一年,1
很大,1
10.3%,1
3.3%,1
1168,1
有所改善,1
这为,1
良好基础,1
面临,1
极其,1
缓慢,1
不牢,1
乏力,1
高难,1
大量,1
商品价格,1
货币汇率,1
加剧,1
泡沫,1
升温,1
激烈,1
确定,1
经济运行,1
相互交织,1
体制性,1
叠加,1
一起,1
难度,1
准确,1
头脑,1
忧患意识,1
准备,1
900,1
登记,1
4.6%,1
以内,1
考虑,1
良好环境,1
着力点,1
上述,1
连续性,1
稳定性,1
针对性,1
灵活性,1
适当,1
国债,1
9000,1
7000,1
发债,1
2000,1
2%,1
欠发达,1
压缩,1
党政机关,1
办公楼,1
楼堂馆所,1
出国,1
车辆,1
购置,1
运行,1
公务,1
接待费,1
原则上,1
零增长,1
进行,1
口径,1
举债,1
稳健,1
广义,1
宏观,1
数量,1
股票,1
债券,1
投融资,1
薄弱环节,1
两高,1
密切,1
监控,1
流动,1
热钱,1
流入,1
风险管理,1
投资收益,1
这个,1
涉及,1
全局,1
首要任务,1
工业品,1
供大于求,1
库存,1
外汇储备,1
不利,1
消化,1
正确引导,1
抑制,1
价格上涨,1
法律手段,1
辅之以,1
必要,1
节奏,1
生活必需品,1
生产资料,1
米袋子,1
省长,1
市长,1
农超,1
对接,1
畅通,1
鲜活,1
绿色通道,1
吞吐,1
严肃查处,1
恶意,1
炒作,1
串通,1
涨价,1
哄抬,1
不法行为,1
挂钩,1
联动机制,1
绝不能,1
立足点,1
根本途径,1
家电,1
下乡,1
以旧换新,1
中小城市,1
商贸,1
连锁,1
配送,1
网点,1
电子商务,1
购物,1
地理信息,1
消费者,1
打击,1
侵犯,1
制售,1
假冒伪劣,1
36,1
透明,1
有形,1
无形,1
壁垒,1
基础产业,1
市政,1
公用事业,1
金融服务,1
民营企业,1
联合,1
在建,1
续建,1
重大项目,1
盲目投资,1
重复,1
重中之重,1
农民收入,1
粮食安全,1
首要,1
种植,1
产区,1
棉花,1
糖料,1
畜牧业,1
渔业,1
大中城市,1
郊区,1
菜地,1
生鲜食品,1
发展壮大,1
农作物,1
种业,1
高产,1
水稻,1
非农产业,1
壮大,1
县域,1
创收,1
就近,1
大兴水利,1
病险,1
水闸,1
排灌,1
节水,1
灌溉,1
堤岸,1
清淤,1
疏浚,1
库容,1
几年,1
防汛,1
抗旱,1
整理,1
旱涝保收,1
高标准,1
农田,1
亿斤,1
路气房,1
美好,1
家园,1
农惠农,1
预算内,1
固定资产,1
土地出让,1
收益,1
足额,1
提取,1
定向,1
9884.5,1
1304.8,1
大户,1
生猪,1
调出,1
大县,1
投放,1
低于,1
保险制度,1
再保险,1
巨灾,1
分散,1
林地,1
承包经营,1
村级,1
公益事业,1
一事,1
社会化,1
组织化,1
年底,1
普遍,1
区域性,1
技术推广,1
动植物,1
疫病,1
防控,1
13,1
吃饭问题,1
头等大事,1
任何,1
时候,1
不能,1
掉以轻心,1
信心,1
办好,1
这件,1
大事,1
主攻,1
走上,1
内生,1
驱动,1
轨道,1
产品开发,1
综合利用,1
工艺,1
系统集成,1
技术含量,1
跨地区,1
配套,1
新一代,1
信息技术,1
高性能,1
信息网,1
三网,1
联网,1
示范,1
生物,1
制造,1
材料,1
汽车,1
科技型,1
软件产业,1
鼓励类,1
用电,1
用水,1
用气,1
同价,1
智能,1
电网,1
陆海,1
海洋,1
基地,1
资源型,1
中部,1
崛起,1
承东启,1
区位,1
积极支持,1
前列,1
深圳,1
经济特区,1
上海浦东新区,1
天津,1
滨海新区,1
加大力度,1
革命,1
老区,1
边疆地区,1
连片,1
贫困地区,1
脱贫致富,1
遵循,1
规律,1
严格管理,1
承载能力,1
服务水平,1
因地制宜,1
分步,1
在城镇,1
居住,1
年限,1
转为,1
具备,1
落户,1
就学,1
尊重,1
进城,1
留乡,1
选择权,1
承包地,1
宅基地,1
相互促进,1
正确方向,1
建筑,1
交通运输,1
设备,1
既有,1
低碳,1
极端,1
气候,1
事件,1
统计,1
污水,1
管网,1
垃圾处理,1
污水处理,1
化学品,1
燃煤,1
电厂,1
脱硝,1
颗粒物,1
海洋污染,1
重金属,1
整治,1
面源,1
修复,1
天然林,1
二期工程,1
退耕还林,1
退牧,1
植树造林,1
湿地,1
荒漠化,1
石漠化,1
预案,1
易发,1
调查,1
评价,1
科教兴国,1
强国,1
人们,1
多样,1
高质量,1
2012,1
财政性,1
民办,1
并举,1
入园,1
标准化,1
公共资源,1
流入地,1
随迁,1
双语,1
教学,1
素质教育,1
过重,1
课业负担,1
独立思考,1
实践,1
每天,1
小时,1
校园,1
高中,1
办出,1
重点学科,1
一流大学,1
特殊教育,1
无论,1
哪个,1
每个,1
失学,1
高层次,1
高技能,1
科技人才,1
紧缺,1
选人,1
用人,1
择优,1
优秀人才,1
脱颖而出,1
人尽其才,1
关键技术,1
集成,1
原始,1
主导,1
出资,1
共性,1
担风险,1
符合国家,1
给予,1
科研院所,1
科技人员,1
多种形式,1
科研经费,1
效率,1
千方百计,1
423,1
扶助,1
特点,1
劳动密集型,1
微型,1
不同,1
层次,1
放在首位,1
人群,1
培训,1
人力资源,1
信息网络,1
互联互通,1
争议,1
分配关系,1
职工,1
职工工资,1
个人所得税,1
工薪,1
所得,1
费用,1
扣除,1
税率,1
中低收入者,1
负担,1
工资总额,1
工资水平,1
双重,1
高管,1
薪酬,1
秩序,1
取缔,1
非法收入,1
系统,1
遗留问题,1
调整机制,1
工伤,1
工伤保险,1
低保,1
养育,1
残疾,1
康复,1
商业保险,1
慈善事业,1
长效机制,1
中低收入,1
开工,1
万套,1
危房,1
150,1
1030,1
265,1
筹集资金,1
大幅度,1
运营,1
透明度,1
受益,1
公布,1
年度,1
单列,1
应保,1
尽保,1
套型,1
普通商品,1
差别化,1
投机,1
投资性,1
购房,1
行为,1
严厉查处,1
违规行为,1
考核,1
总责,1
市县,1
有关,1
部门,1
巡查,1
考评,1
问责制,1
不力,1
从而,1
追究责任,1
医改,1
实施方案,1
攻坚年,1
药品,1
用药,1
药价,1
公立医院,1
各地,1
大胆,1
医疗纠纷,1
调处,1
医患,1
参合,1
200,1
三级,1
服务网络,1
25,1
传染病,1
慢性病,1
职业病,1
地方病,1
精神疾病,1
宫颈癌,1
乳腺癌,1
检查和,1
救治,1
艾滋病,1
中医药,1
医药,1
多点,1
执业,1
之间,1
开设,1
诊所,1
生育,1
流动人口,1
管理工作,1
出生,1
缺陷,1
干预,1
孕前,1
优生,1
健康检查,1
孕产妇,1
婴幼儿,1
保健,1
农村妇女,1
住院,1
分娩,1
95%,1
妇女儿童,1
未成年人,1
老年人,1
服务设施,1
社区,1
载体,1
导向,1
整合,1
社保,1
民政,1
衔接,1
纠错,1
信访,1
人民调解,1
司法,1
拓宽,1
社情民意,1
表达,1
渠道,1
乱占耕地,1
公共安全,1
信息安全,1
保密工作,1
信息,1
网络管理,1
社会治安,1
严密,1
依法打击,1
违法犯罪,1
重特大,1
事故,1
食品,1
安全监管,1
健全法制,1
检验,1
检测,1
现实,1
久远,1
多层次,1
功能,1
创造力,1
公民道德,1
共同理想,1
信念,1
中华,1
传统美德,1
符合,1
精神文明,1
市场经济,1
道德,1
行为规范,1
诚信,1
法律法规,1
惠民,1
文化遗产,1
档案,1
互联网,1
经营性,1
转企,1
改制,1
业态,1
支柱性,1
群众体育,1
竞技,1
博大精深,1
再展,1
辉煌,1
国有经济,1
进有,1
金融资产,1
非经营性,1
自然资源,1
事权,1
相匹配,1
归并,1
试编,1
社会保险,1
金融市场,1
利率,1
可兑换,1
金融监管,1
系统性,1
金融风险,1
天然气,1
电价,1
定价,1
水价,1
排污权,1
有偿,1
充分考虑,1
承受能力,1
按照,1
政事,1
事企,1
管办,1
营利性,1
非营利性,1
分类,1
离不开,1
互利互惠,1
经贸关系,1
空间,1
多哈,1
回合,1
谈判,1
形式,1
经济秩序,1
朝着,1
公正,1
外贸,1
优化结构,1
提高效益,1
无论是,1
一般,1
加工,1
资源优势,1
消耗,1
产业链,1
延伸,1
提高质量,1
档次,1
并重,1
技术设备,1
零部件,1
原材料,1
发达国家,1
顺差,1
来源国,1
妥善处理,1
摩擦,1
简化,1
审批,1
手续,1
个人,1
便利,1
跨国,1
宏观指导,1
引进,1
智力,1
跨国公司,1
设立,1
修订,1
外商投资,1
目录,1
高新技术,1
廉政建设,1
廉洁,1
持久,1
殷切期望,1
反腐倡廉,1
腐败体系,1
查办,1
大案要案,1
工作人员,1
以权谋私,1
渎职侵权,1
使用权,1
出让,1
矿产资源,1
国有产权,1
采购,1
存在,1
查处,1
违法违纪,1
案件,1
工作力度,1
惩处,1
腐败分子,1
廉洁自律,1
认真贯彻,1
廉政,1
准则,1
房产,1
配偶,1
从业,1
移居,1
情况,1
定期,1
自觉,1
负责人,1
铺张浪费,1
形式主义,1
精简,1
文件,1
达标,1
评比,1
表彰,1
论坛,1
庆典,1
严加,1
配备,1
知道,1
多少,1
什么,1
办事,1
公务员,1
公仆,1
大团结,1
繁荣昌盛,1
根本保证,1
根本利益,1
所在,1
民族区域,1
兴边,1
富民,1
团结奋进,1
谱写,1
新篇章,1
宗教,1
基本方针,1
宗教事务,1
条例,1
宗教界,1
人士,1
信教,1
侨务工作,1
侨胞,1
正当权益,1
归侨,1
侨眷,1
祖国统一,1
强大,1
人民军队,1
紧紧围绕,1
党和国家,1
着眼,1
新世纪,1
我军,1
历史使命,1
革命化,1
正规化,1
打赢,1
局部战争,1
军事,1
摆在首位,1
军事训练,1
后勤,1
军民,1
科研,1
武器装备,1
从严,1
抢险救灾,1
急难险重,1
武装警察,1
执勤,1
反恐,1
维稳,1
后备力量,1
军政,1
军民团结,1
一国两制,1
港人治港,1
澳人治澳,1
高度,1
全力支持,1
行政区,1
国际金融,1
航运,1
休闲,1
港澳,1
机制化,1
粤港澳,1
共赢,1
复兴,1
历史进程,1
港澳同胞,1
携手,1
奋进,1
伟大祖国,1
尊严,1
荣耀,1
新形势下,1
和平统一,1
大政方针,1
各项政策,1
协商,1
协议,1
大陆,1
海峡西岸,1
经济区,1
社会各界,1
文化教育,1
互信,1
坚信,1
只要,1
海内外,1
中华儿女,1
统一大业,1
旗帜,1
独立自主,1
外交政策,1
奉行,1
持久和平,1
有利,1
外部环境,1
大国,1
对话,1
共同利益,1
以邻,1
为伴,1
周边,1
周边国家,1
睦邻友好,1
友好合作,1
以二,1
十国集团,1
峰会,1
平台,1
强劲,1
